tripduration,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude
29919,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,103,JFK Crossing at Harvard St. / Thorndike St.,42.346563,-71.128374
5733,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107
5849.2,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163
4004.5,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,107,Ames St at Main St,42.3625,-71.08822
4334.75,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865
2760,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,109,West End Park,42.36590788,-71.06446669
4182.833333,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,110,Harvard University Gund Hall at Quincy St / Kirkland St,42.376369,-71.114025
2023,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,111,Packard Ave at Powderhouse Blvd,42.40449,-71.123413
4855.333333,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,113,Andrew T Stop - Dorchester Ave at Dexter St,42.33047365,-71.05701685
3396.5,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,115,Porter Square Station,42.387995,-71.119084
1909,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412
3473.3,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,120,Beacon St at Charles St,42.356052,-71.069849
2663.777778,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,122,Burlington Ave at Brookline Ave,42.345733,-71.100694
3020.666667,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,124,Curtis Hall - South St at Centre St,42.309054,-71.11543
3295,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,125,Hyde Square - Barbara St at Centre St,42.32176526,-71.10984161
2366,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,131,Jackson Square T Stop,42.32293117,-71.10014141
2659.666667,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,133,Green Street T Stop - Green St at Amory St,42.310579,-71.107341
18159.5,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,139,Dana Park,42.36178044,-71.10809952
1805,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,140,Danehy Park,42.388966,-71.132788
3335.333333,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,141,Kendall Street,42.36356016,-71.08216792
2143,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,143,EF - North Point Park,42.369885,-71.069957
2845,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042
4285,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,146,Murphy Skating Rink - 1880 Day Blvd,42.336448,-71.023739
3604.666667,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,149,175 N Harvard St,42.363796,-71.129164
2791.375,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,151,Surface Rd at India St,42.358155,-71.052163
3979,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,152,Ink Block - Harrison Ave at Herald St,42.345901,-71.063187
4269.428571,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,157,Seaport Blvd at Sleeper St,42.35317809,-71.04817357
3880.666667,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,159,S Huntington Ave at Heath St,42.32760387,-71.1108917
3226.5,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St,42.33758601,-71.09627098
2628,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,161,W Broadway at D St,42.3391085,-71.0514432
4155.5,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,163,The Lawn on D,42.344792,-71.044024
2606,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,173,Savin Hill T Stop - S Sydney St at Bay St,42.3106,-71.0539
2366,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,174,Washington St at Brock St,42.34895285,-71.16031677
2029,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,175,Brighton Center - Washington St at Cambridge St,42.34894857,-71.15027189
2442.5,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,176,Lesley University,42.38674802,-71.11901879
3281,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,177,University Park,42.36264779,-71.10006094
1929,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476
2226.9,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,179,MIT Vassar St,42.35560121,-71.10394478
3897.5,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,180,Mt Auburn,42.37478629,-71.13320231
4333.333333,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,181,Huron Ave At Vassal Lane,42.38165061,-71.13426981
3211.9,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,182,Museum of Science,42.36769018,-71.07116282
6766,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,183,Alewife MBTA at Steel Place,42.39558846,-71.14260614
2733,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,185,Third at Binney,42.36544486,-71.08277142
3774.8,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,186,Congress St at Northern Ave,42.3481,-71.03764
1819,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,188,Foss Park,42.39108438,-71.09039426
2187.666667,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,189,Kendall T,42.36242784,-71.08495474
3382.529412,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263
6917,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,191,Tappan St at Brookline Hills MBTA,42.33209606,-71.12845883
5838,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,193,Brookline Town Hall,42.33376473,-71.12046447
2200,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,197,MLK Blvd at Washington St,42.32143814,-71.09126061
1966,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,204,Walnut Ave at Warren St,42.324081,-71.083235
2093.647059,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,206,Government Center - Cambridge St at Court St,42.3598254,-71.05979576
5008.25,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,208,Oak Square - 615 Washington St,42.35057,-71.166491
5577,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,213,East Boston Neighborhood Health Center - 20 Maverick Square,42.369536,-71.039431
3151,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586,-71.04569256
5535.142857,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,221,Verizon Innovation Hub 10 Ware Street,42.37250865,-71.11305356
3269,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,224,Fresh Pond Reservation,42.38267828,-71.14347895
2544,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119728,-71.09759867
9119.222222,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,227,Silber Way,42.349496,-71.10057592
2153,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,233,St Mary's,42.34619708,-71.10728681
2334,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,236,Assembly Square T,42.39223284,-71.07746601
2381.5,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,279,Williams St at Washington St,42.306539,-71.107669
1842,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,280,Main St at Baldwin St,42.380857,-71.070629
1996,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,318,Ames St at Broadway,42.3636929,-71.0875672
1913,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,319,84 Cambridgepark Dr,42.3936,-71.143941
5117,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,327,Main St at Thompson Sq,42.37487847,-71.06383499
1804,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,328,Grove St at Community Path,42.39638681,-71.12011306
2516,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,329,Washington St at Myrtle St,42.38170676,-71.08377187
1954,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,332,Harvard Ave at Brainerd Rd,42.34953017,-71.13022771
2731,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,333,699 Mt Auburn St,42.37500235,-71.14871614
23632,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,334,Mass Ave at Hadley/Walden,42.39120972,-71.12260755
3279,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222
2786.857143,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,342,Boylston St at Jersey St,42.34465063,-71.09732501
2010,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,344,Commonwealth Ave at Chiswick Rd,42.34024645,-71.15168806
2800,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,345,Park Plaza at Charles St S.,42.35182807,-71.06781138
2071.666667,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,346,Cleveland Circle,42.33554308,-71.1506152
2747.5,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,351,Faneuil St at Arlington St,42.35276621,-71.15988486
3050.125,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,352,Ring Rd,42.34827839,-71.08044855
4566,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,354,Washington St at Egremont Rd,42.34286835,-71.14127841
2694.375,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,357,Centre St at Seaverns Ave,42.3121203,-71.1142981
2588.5,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,358,Medford St at Charlestown BCYF,42.38042947,-71.06055722
2644.5,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,359,One Brigham Circle,42.3339227,-71.10446509
1886,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,363,Harrison Ave at Mullins Way,42.34521562,-71.06384031
1980,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,364,Tremont St at Northampton St,42.3388956,-71.08149976
2526.5,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,365,Harrison Ave at Bennet St,42.3494261,-71.0620996
2200,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,366,Broadway T Stop,42.34278116,-71.05747275
3002.4,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,369,Boston Public Market,42.36254854,-71.05737358
2926.545455,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,370,Dartmouth St at Newbury St,42.35096144,-71.07782811
2306,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,371,700 Huron Ave,42.38078817,-71.15412891
2859.538462,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,372,Boylston St at Exeter St,42.34958942,-71.07946779
3080.428571,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,374,Tremont St at Hamilton Pl,42.35668335,-71.06166646
2108,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,376,Honan Library,42.3602737,-71.12852452
4645.714286,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,380,Mass Ave at Albany St,42.36135838,-71.09670274
2434.384615,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,384,Clarendon St at Newbury St,42.35155308,-71.07569031
23919.5,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,387,7 Acre Park,42.41143223,-71.06823265
